weight,nativity,marital,sex,citiz,occ1,occ2,collegcred,highsch,city,state,YYYYMM
2309.537,57,1,2,1,-1,-1,2,2,35300,9,2020-06-01
3235.646,57,2,2,1,2205,-1,2,2,35300,9,2020-06-01
3222.2166,57,1,1,1,7420,-1,2,1,35300,9,2020-06-01
2491.2752,57,1,2,1,5740,-1,2,1,35300,9,2020-06-01
5146.5143,57,2,2,1,2002,-1,2,2,35300,9,2020-06-01
3202.677,57,1,2,1,2320,-1,2,2,35300,9,2020-06-01
3711.8774,57,1,1,1,1010,-1,2,2,35300,9,2020-06-01
3795.2264,57,2,1,1,-1,-1,2,2,35300,9,2020-06-01
4704.2595,57,2,2,1,-1,-1,2,2,35300,9,2020-06-01
3202.677,57,1,2,1,1010,-1,2,2,35300,9,2020-06-01
4480.1392,57,1,1,1,1010,-1,2,2,35300,9,2020-06-01
2820.0592,57,2,2,1,-1,-1,2,2,35300,9,2020-06-01
3548.1997,57,2,2,1,-1,-1,1,2,35300,9,2020-06-01
3914.3586,57,2,1,1,-1,-1,2,1,35300,9,2020-06-01
3555.1345,57,2,1,1,7010,-1,2,2,35300,9,2020-06-01
4438.8351,233,2,1,1,3545,-1,2,2,35300,9,2020-06-01
3779.5223,233,1,1,1,-1,-1,2,2,35300,9,2020-06-01
3933.0788,233,1,2,1,-1,-1,2,1,35300,9,2020-06-01
2884.8945,57,2,2,1,-1,-1,2,2,35300,9,2020-06-01
2395.269,57,2,2,1,-1,-1,2,2,35300,9,2020-06-01
2395.269,117,2,2,1,-1,-1,2,2,35300,9,2020-06-01
2480.1297,57,2,2,1,8740,-1,2,1,35300,9,2020-06-01
3016.9924,57,1,2,1,5810,-1,2,2,35300,9,2020-06-01
3004.1413,57,1,1,1,10,-1,2,2,35300,9,2020-06-01
5319.0996,57,2,2,1,-1,-1,2,2,35300,9,2020-06-01
5533.9125,57,2,2,1,4622,-1,2,2,35300,9,2020-06-01
4052.7218,57,1,1,1,4760,-1,2,2,35300,9,2020-06-01
2594.9683,364,2,1,1,-1,-1,2,2,35300,9,2020-06-01
3722.7894,57,1,2,1,-1,-1,2,2,35300,9,2020-06-01
4103.2084,57,2,1,1,-1,-1,2,2,35300,9,2020-06-01
4072.561,57,2,1,1,440,-1,2,1,35300,9,2020-06-01
3113.2228,120,2,2,1,-1,-1,2,1,35300,9,2020-06-01
2309.537,57,1,2,1,-1,-1,2,2,35980,9,2020-06-01
2239.3824,57,1,1,1,-1,-1,2,2,35980,9,2020-06-01
2287.6145,57,1,1,1,-1,-1,2,1,35980,9,2020-06-01
2406.5105,57,1,2,1,3602,-1,2,2,35980,9,2020-06-01
4044.4599,57,2,2,1,-1,-1,2,2,35980,9,2020-06-01
6695.7197,166,2,2,1,4110,-1,2,1,35980,9,2020-06-01
3767.5787,57,2,1,1,7640,-1,2,1,35980,9,2020-06-01
3818.9138,57,1,2,1,-1,-1,2,1,35980,9,2020-06-01
3951.869,57,1,1,1,8225,-1,2,2,35980,9,2020-06-01
3207.0114,57,2,2,1,-1,-1,2,1,35980,9,2020-06-01
2955.1132,57,2,1,1,6355,-1,2,1,35980,9,2020-06-01
4845.2087,57,2,1,1,4040,-1,2,2,35980,9,2020-06-01
3969.4491,57,2,1,1,1460,-1,2,2,35980,9,2020-06-01
4072.561,57,2,1,1,4850,-1,2,1,35980,9,2020-06-01
3670.5059,57,2,2,1,4700,-1,2,1,35980,9,2020-06-01
3425.9968,57,1,2,1,-1,-1,2,1,35980,9,2020-06-01
3459.6726,57,1,1,1,810,-1,2,1,35980,9,2020-06-01
3909.715,57,2,1,1,120,-1,2,2,35980,9,2020-06-01
3614.4168,57,2,2,1,2330,-1,2,2,35980,9,2020-06-01
3832.7653,57,2,1,1,310,-1,2,2,35980,9,2020-06-01
3722.7894,57,2,2,1,2001,-1,2,2,35980,9,2020-06-01
2309.537,57,2,2,1,-1,-1,2,2,25540,9,2020-06-01
4671.7879,57,1,1,1,1360,-1,2,2,25540,9,2020-06-01
3966.7274,57,1,2,1,3150,-1,2,2,25540,9,2020-06-01
2414.8597,57,1,1,1,-1,-1,2,2,25540,9,2020-06-01
2152.2339,57,1,2,1,8990,-1,2,2,25540,9,2020-06-01
2061.6056,57,2,2,1,-1,-1,2,2,49340,9,2020-06-01
2418.4182,57,1,2,1,10,-1,2,2,49340,9,2020-06-01
2414.8597,57,1,1,1,440,-1,2,2,49340,9,2020-06-01
884.6483,57,2,2,1,5740,-1,2,2,20100,10,2020-06-01
911.9216,57,2,1,1,-1,-1,2,2,20100,10,2020-06-01
923.0579,57,2,2,1,-1,-1,2,2,20100,10,2020-06-01
920.5136,57,2,2,1,-1,-1,2,2,20100,10,2020-06-01
730.7669,57,1,1,1,-1,-1,2,1,20100,10,2020-06-01
994.1734,57,1,2,1,-1,-1,2,1,20100,10,2020-06-01
754.2471,57,2,1,1,-1,-1,2,2,20100,10,2020-06-01
866.7137,57,1,1,1,-1,-1,2,1,20100,10,2020-06-01
780.7245,57,1,2,1,-1,-1,2,2,20100,10,2020-06-01
727.7366,57,2,1,1,-1,-1,2,1,20100,10,2020-06-01
841.6127,57,1,2,1,2310,-1,2,2,20100,10,2020-06-01
905.9599,57,1,1,1,205,-1,2,1,20100,10,2020-06-01
930.8994,57,2,1,1,4400,-1,2,2,20100,10,2020-06-01
823.9922,57,2,1,1,-1,-1,2,2,20100,10,2020-06-01
867.965,57,2,2,1,-1,-1,2,2,20100,10,2020-06-01
871.0137,57,2,2,1,-1,-1,2,1,20100,10,2020-06-01
754.2471,57,1,1,1,-1,-1,2,2,20100,10,2020-06-01
775.8075,57,1,2,1,-1,-1,2,2,20100,10,2020-06-01
775.8075,57,2,2,1,5400,-1,2,2,20100,10,2020-06-01
628.4203,57,2,2,1,-1,-1,2,2,20100,10,2020-06-01
930.8994,57,2,1,1,4220,-1,2,2,20100,10,2020-06-01
844.8555,57,2,2,1,-1,-1,2,2,20100,10,2020-06-01
611.7937,57,2,2,1,-1,-1,2,2,20100,10,2020-06-01
861.1534,57,1,2,1,5940,-1,2,2,20100,10,2020-06-01
0.0,57,1,1,1,-1,-1,2,1,20100,10,2020-06-01
1328.0305,57,2,1,1,-1,-1,2,2,20100,10,2020-06-01
1268.7437,57,2,1,1,-1,-1,2,2,20100,10,2020-06-01
814.9499,57,1,2,1,3500,-1,2,1,20100,10,2020-06-01
1029.2558,57,1,1,1,7220,-1,2,2,20100,10,2020-06-01
866.6155,57,1,1,1,9130,-1,2,1,20100,10,2020-06-01
881.1394,57,1,2,1,4010,-1,2,1,20100,10,2020-06-01
915.328,57,2,1,1,-1,-1,2,2,20100,10,2020-06-01
893.9213,57,2,2,1,-1,-1,2,1,20100,10,2020-06-01
